business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours
KfMT4o2JNoR2Ma0OtCJ5rQ,Retro Fitness,1447 Brace Rd,Cherry Hill,NJ,08034,39.8902845,-75.0155691,2.5,29,0,"{'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True'}","Gyms, Fitness & Instruction, Active Life","{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-22:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}"
VGrXV1lgO8skquXUyeWgig,HelloTech,,Philadelphia,PA,19019,40.1197128,-75.0097103,4.0,41,1,"{'BusinessAcceptsBitcoin': 'False', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","TV Mounting, Shopping, Home Services, Home Theatre Installation, IT Services & Computer Repair, Local Services, Computers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
cb2smmamMfATaeUicPpx_w,Fog City Vapor - Levittown,8919 New Falls Rd,Levittown,PA,19054,40.177144,-74.829227,3.5,6,1,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Head Shops, Vape Shops, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-19:0'}"
IX25aSHBIfYd9fbSKlP4qg,Charter Communications,941 Charter Commons Dr,Town and Country,MO,63017,38.6292233,-90.5172388,1.5,30,0,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True'}","Internet Service Providers, Home Services, Television Service Providers, Professional Services, Local Services","{'Monday': '9:0-0:0', 'Tuesday': '9:0-0:0', 'Wednesday': '9:0-0:0', 'Thursday': '9:0-0:0', 'Friday': '9:0-0:0', 'Saturday': '9:0-18:0', 'Sunday': '9:0-18:0'}"
HrIbP2-jdRJAU92yqyDmyw,Genoa Pizza and Grill,1058 W Ashland Ave,Glenolden,PA,19036,39.911312,-75.300349,4.0,24,1,"{'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True'}","Salad, Sandwiches, Restaurants, Pizza","{'Monday': '11:0-23:0', 'Tuesday': '11:0-23:0', 'Wednesday': '11:0-23:0', 'Thursday': '11:0-23:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}"
9UZ9yZnllsV-SjukDl9n2g,Taqueria-El Ranchito,3512 W Rockville Rd,Indianapolis,IN,46222,39.7635833,-86.2206347,4.5,6,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False'}","Mexican, Restaurants",
6KgtjswAPaJgY1U6vJI9rQ,Deterding's Family Market,506 E Gibbsboro Rd,Lindenwold,NJ,08021,39.8198964153,-74.9796767944,3.5,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTableService': 'False', 'RestaurantsAttire': ""u'casual'"", 'Caters': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'quiet'"", 'OutdoorSeating': 'False', 'HasTV': 'False', 'BikeParking': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}"", 'RestaurantsGoodForGroups': 'False'}","Shopping, Food, Grocery, Shopping Centers","{'Monday': '6:30-21:0', 'Tuesday': '6:30-21:0', 'Wednesday': '6:30-21:0', 'Thursday': '6:30-21:0', 'Friday': '6:30-21:0', 'Saturday': '6:30-21:0', 'Sunday': '6:30-21:0'}"
3LnezhNbL_Arcs2ihIRL_Q,The Cheesesteak Factory,524 Delsea Dr N,Glassboro,NJ,08028,39.7150427,-75.1117896,1.5,20,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'WiFi': ""'no'""}","Food, American (New), Restaurants, Pizza, Desserts, Fast Food","{'Monday': '16:0-2:0', 'Tuesday': '16:0-2:0', 'Wednesday': '16:0-2:0', 'Thursday': '16:0-4:0', 'Friday': '16:0-4:0', 'Saturday': '16:0-4:0', 'Sunday': '16:0-2:0'}"
Oo1kL0UpDhbEdCY3KuVAdA,Strong Vision Center,2128 James L Redman Pkwy,Plant City,FL,33563,27.9911861,-82.119889,2.5,5,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Health & Medical, Eyewear & Opticians, Shopping, Optometrists","{'Monday': '9:0-19:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-13:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-13:0'}"
XQ_wVhRayMJGQT9J_WANkw,4 Seasons Grill Mexican Restaurant,"3503 B St, Ste 4B",Philadelphia,PA,19134,40.0030161,-75.1239721,4.0,12,1,"{'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True'}","Mexican, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
uvAP4JuwHzZeZJ_aZyNLrg,Botto’s Italian Line Restaurant,1411 Kings Hwy,Swedesboro,NJ,08085,39.7484398,-75.3099684,3.5,137,1,"{'BikeParking': 'True', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'True', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'HappyHour': 'True', 'WiFi': ""'free'"", 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'OutdoorSeating': 'True'}","Restaurants, Italian","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
N9ia6rOwJy59gFgQjnadVg,"B&B Designs, LLC",,Reno,NV,89509,39.4953787,-119.8236554,5.0,16,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTakeOut': 'None', 'RestaurantsDelivery': 'None'}","Local Services, Florists, Bridal, Shopping, Event Planning & Services, Wedding Planning, Flowers & Gifts",
-6KL5N_AdaZnw3W1HHtEtA,Unique Thriftique,7332 E Broadway Blvd,Tucson,AZ,85710,32.2207184769,-110.8354787529,2.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Thrift Stores, Shopping",
WZPCfTRiN4ipajP7gFfziA,The Centennial Cafe,4700 States Dr,Philadelphia,PA,19143,39.9849894194,-75.2161406602,3.5,26,0,"{'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'none'"", 'Caters': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsReservations': 'False'}","Restaurants, Coffee & Tea, Food, Breakfast & Brunch, Sandwiches","{'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '9:0-16:0', 'Sunday': '9:0-16:0'}"
zPVhcS0ImI74o-4WfCOM6g,Hoffman Concrete,9411 Mackenzie Rd,Saint Louis,MO,63123,38.5475737,-90.3235816,4.0,7,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Flooring, Contractors, Home Services, Snow Removal, Masonry/Concrete, Local Services","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '9:0-12:0'}"
hgdh0gKSczCIjLikWtZpGg,Trywith,"1200 S Church St, Ste 108",Mount Laurel,NJ,08054,39.9199498,-74.9283212,4.5,14,0,"{'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'False', 'Caters': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'Alcohol': ""u'none'"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTableService': 'False', 'RestaurantsDelivery': 'None'}","Restaurants, Specialty Food, Asian Fusion, Food Court, Food, Fast Food, Coffee & Tea",
b_wSSa4nyZsM_sV_Az3Txg,"Kim's Kakery, Bakery & Cafe",5452 Madison Ave,Indianapolis,IN,46227,39.6870459,-86.1351649,4.5,59,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False', 'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'ByAppointmentOnly': 'False', 'Caters': 'True', 'RestaurantsDelivery': 'True'}","Custom Cakes, Patisserie/Cake Shop, Cupcakes, Food, Desserts, Bakeries","{'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-17:0'}"
FHM63waiDEZO0YXJVBinew,Kmart,5400 E Busch Blvd,Tampa,FL,33617,28.0335443,-82.3961244,3.0,7,0,"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'RestaurantsPriceRange2': '1'}","Fashion, Department Stores, Shopping","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}"
gXy0a9tOQYLGflwRtqmY5A,Camac,1305 Locust St,Philadelphia,PA,19107,39.948202,-75.162588,3.0,6,0,"{'GoodForKids': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True'}","Gay Bars, Bars, Nightlife, American (Traditional), Restaurants",
xCveOAv9FhUGAGr-qNhKuQ,Sweet Island Vibes,351 W Bay Dr,Largo,FL,33770,27.9163243,-82.7918821,3.0,12,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'False', 'NoiseLevel': ""u'quiet'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'True'}","Event Planning & Services, Nightlife, Bars, Seafood, Arts & Entertainment, Caribbean, Restaurants, Cocktail Bars, Venues & Event Spaces, Beer Bar, Music Venues, Caterers","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-1:0', 'Saturday': '10:30-1:0', 'Sunday': '12:0-20:0'}"
G1fQJ8k5U1gdX0vWODCZYA,Cafe Nino,1510 S Carrollton Ave,New Orleans,LA,70118,29.949863,-90.1274815,4.0,63,0,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'GoodForKids': 'True', 'Caters': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'OutdoorSeating': 'True', 'HasTV': 'True', 'Alcohol': ""u'beer_and_wine'"", 'BusinessAcceptsCreditCards': 'False', 'BikeParking': 'True'}","Pizza, Restaurants, Italian, American (Traditional)",
gUyfJlJRxu1fHuZ4dpBheQ,Santa Fe,3201 Esplanade,New Orleans,LA,70119,29.980908200000002,-90.085038,3.5,252,1,"{'Caters': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'HappyHour': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'RestaurantsTableService': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True'}","Mexican, Restaurants, Latin American","{'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}"
q6Jn20Q1h8j0j6WkU586tw,Senica Air Conditioning,16640 Shady Hills Rd,Spring Hill,FL,34610,28.3999000317,-82.5499540417,4.0,10,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Heating & Air Conditioning/HVAC","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}"
qmDm7guS7TAZTSDFYY2bug,Pizza Hut,3611 Kirkwood Hwy,Wilmington,DE,19808,39.7346451,-75.637351,1.5,45,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Pizza, Chicken Wings, Restaurants, Italian","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-0:0'}"
g04aAvgol7IW8buqSbT4xA,Cafe Fleur De Lis,307 Chartres St,New Orleans,LA,70116,29.9544944572,-90.0665915385,4.0,1865,1,"{'RestaurantsReservations': 'False', 'Alcohol': ""'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'Caters': 'False', 'RestaurantsTableService': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'None', 'DogsAllowed': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'WiFi': ""u'free'"", 'HappyHour': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'None', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}""}","Breakfast & Brunch, Coffee & Tea, Food, Restaurants","{'Monday': '7:0-13:0', 'Tuesday': '7:0-13:0', 'Wednesday': '7:0-13:0', 'Thursday': '7:0-13:0', 'Friday': '7:0-13:0', 'Saturday': '7:0-14:0', 'Sunday': '7:0-14:0'}"
mKxCNYEoKt6d_1rXmvRwww,Green Envy,3520 N Highway 94,Saint Charles,MO,63301,38.826533,-90.4722239,1.5,5,1,,,
GjIrACD94jr8_6i7ZKCCyg,Athletico Physical Therapy - Broad Ripple,"6280 N College Ave, Ste 300",Indianapolis,IN,46220,39.8691207,-86.1467168,5.0,5,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True'}","Occupational Therapy, Physical Therapy, Sports Medicine, Pain Management, Rehabilitation Center, Health & Medical, Doctors","{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-18:0'}"
q-ertx54pv90p5pl1SE3qA,Baymont by Wyndham Indianapolis South,4402 E Creekview Dr,Indianapolis,IN,46237,39.666646,-86.093087,2.0,12,1,"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""'free'""}","Hotels, Event Planning & Services, Hotels & Travel",
91l-FprTs7J9syMcOBALlg,Native Roots Landscaping,,Avon,IN,46123,39.7716518,-86.4086061,5.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Home Services, Landscaping, Tree Services, Landscape Architects","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-16:0'}"
hL3wtNmST_XPIKQ9mEpfAw,Daniel Tavares Academy,2903 Erial-New Brooklyn Rd,Erial,NJ,08081,39.77441,-75.0082958,5.0,5,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}","Fitness & Instruction, Trainers, Active Life, Martial Arts","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-21:30', 'Saturday': '12:0-14:0'}"
8hgo446H2HoYlZocEi1SJw,Paris Baguette,6773 N 5th St,Philadelphia,PA,19126,40.0546357,-75.1261125,4.0,32,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsDelivery': 'False'}","Bakeries, Food",
AIz4DpQVVpeC9tiNnGLy_g,Monstah Lobstah,1901 W Platt,Tampa,FL,33606,27.942091,-82.479153,4.0,34,0,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'OutdoorSeating': 'True', 'HasTV': 'True', 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'free'"", 'NoiseLevel': ""u'average'"", 'RestaurantsDelivery': 'False'}","Seafood, Restaurants","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-22:0'}"
nOfAXsjKrAPZndeoymGzBA,Italy with Bella,,Franklin,TN,37064,35.9250637,-86.8688899,5.0,5,1,"{'WiFi': ""u'free'""}","Travel Agents, Hotels & Travel, Vacation Rental Agents, Travel Services, Event Planning & Services, Valet Services, Tours","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-13:0'}"
xkf3TdHIeqrkMJEZaZd9cQ,Lee's Hoagie House,2810 S Eagle Rd,Newtown,PA,18940,40.2344341,-74.9411444,3.5,8,0,"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False'}","Restaurants, Sandwiches",
63ywjOHvA62YsZzbEK7voQ,"Charles Loschiavo, DMD","2370 N Wyatt Dr, Ste 120",Tucson,AZ,85712,32.2502772,-110.8818119,4.0,9,1,{'ByAppointmentOnly': 'True'},"Dentists, Health & Medical, Oral Surgeons","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}"
jhkEcEtWalfkRN7UmoKv5Q,Hudson Group,8800 Essington Ave,Philadelphia,PA,19102,39.876472,-75.247366,2.0,6,1,,"Print Media, Mass Media",
1zWsJFOcOlyABxDbJHrj8w,JCPenney,2300 E Lincoln Hwy,Langhorne,PA,19047,40.1847434911,-74.8811863748,2.5,27,1,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Fashion, Home & Garden, Women's Clothing, Baby Gear & Furniture, Shopping, Men's Clothing, Department Stores, Appliances, Children's Clothing","{'Tuesday': '7:0-22:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '7:0-18:0'}"
d22M8LFAZZgvxmLCL0G51g,Mountain High Outfitters,1556 W McEwen Dr,Franklin,TN,37067,35.9349765,-86.82579,4.0,5,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Sporting Goods, Fashion, Shoe Stores, Outdoor Gear, Shopping","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '11:0-19:0'}"
aPDPqODn7aK8OP-0__8r-Q,Sears Outlet,332 S Burnt Mill Rd,Voorhees,NJ,08043,39.8519667154,-75.0079938769,2.0,17,0,"{'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True'}","Shopping, Department Stores, Fashion, Furniture Stores, Mattresses, Home & Garden, Local Services, Appliances & Repair, Appliances, Outlet Stores","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}"
y6KcFTpaBveaC9esJCkv7A,Indiana Hearing Aid Company,7383 Shadeland Ave,Indianapolis,IN,46250,39.888892,-86.046062,4.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True'}","Hearing Aid Providers, Doctors, Health & Medical, Audiologist","{'Monday': '8:30-17:0', 'Tuesday': '8:30-17:0', 'Wednesday': '8:30-17:0', 'Thursday': '8:30-17:0', 'Friday': '8:30-17:0'}"
